group,file,id,step_idx,question,baseline_epoch,final_epoch,final_flip,efficacy,specificity,repr_step_answer_before_mean,repr_step_answer_after_mean,repr_step_answer_delta_mean,repr_step_answer_before_last4,repr_step_answer_after_last4,repr_step_answer_delta_last4,repr_answer_removed_before_mean,repr_answer_removed_after_mean,repr_answer_removed_delta_mean,repr_answer_removed_before_last4,repr_answer_removed_after_last4,repr_answer_removed_delta_last4,attn_answer_to_step_before_mean,attn_answer_to_step_after_mean,attn_answer_to_step_delta_mean,attn_answer_to_step_before_last4,attn_answer_to_step_after_last4,attn_answer_to_step_delta_last4,attn_answer_to_prefix_before_mean,attn_answer_to_prefix_after_mean,attn_answer_to_prefix_delta_mean,attn_answer_to_prefix_before_last4,attn_answer_to_prefix_after_last4,attn_answer_to_prefix_delta_last4,attn_answer_to_post_step_before_mean,attn_answer_to_post_step_after_mean,attn_answer_to_post_step_delta_mean,attn_answer_to_post_step_before_last4,attn_answer_to_post_step_after_last4,attn_answer_to_post_step_delta_last4,warnings_before,warnings_after
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_414099,5,"A student examined diagrams of two different cells. One cell was prokaryotic, and the other cell was eukaryotic. What should the student do to identify a major difference between the diagrams?",0,5,0,98.400894,100.000000,0.665792,0.666028,0.000236,0.781973,0.794295,0.012323,0.998458,0.998477,0.000019,0.997655,0.996870,-0.000785,0.011930,0.010955,-0.000976,0.006588,0.005280,-0.001308,0.735535,0.720642,-0.014893,0.623047,0.531250,-0.091797,0.252930,0.268295,0.015366,0.371582,0.464355,0.092773,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_410669,5,"Two bicyclists were riding their bikes at a rate of 20 kilometers per hour (km/h). During the next half hour, they observed that they had increased their speed to 26 km/h. What was their average acceleration?",0,5,1,99.931657,95.000000,0.698456,0.655989,-0.042466,0.819327,0.699283,-0.120044,0.997710,0.993762,-0.003948,0.997095,0.986204,-0.010891,0.016770,0.017978,0.001208,0.008183,0.010193,0.002010,0.775269,0.762207,-0.013062,0.662109,0.595703,-0.066406,0.207962,0.219742,0.011780,0.329102,0.393555,0.064453,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_7142415,3,"A lake that received runoff from surrounding farmland had a healthy fish population. Several years ago, a new type of pesticide was used to treat crops. As runoff entered the lake, it killed an insect that was a primary food source for fish. Which will most likely occur if farmers in the area stop using the pesticide?",0,5,0,99.100300,100.000000,0.666710,0.668313,0.001603,0.782169,0.796458,0.014289,0.998237,0.997751,-0.000485,0.997377,0.996199,-0.001178,0.014895,0.015290,0.000395,0.007164,0.004864,-0.002300,0.740784,0.709961,-0.030823,0.639648,0.517090,-0.122559,0.244431,0.274521,0.030090,0.353027,0.478027,0.125000,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,NYSEDREGENTS_2008_8_34,5,"Which statement best describes the energy changes that occur while a child is riding on a sled down a steep, snow-covered hill?",0,5,0,99.202326,95.000000,0.681746,0.661108,-0.020638,0.772381,0.731352,-0.041029,0.998612,0.997846,-0.000766,0.998126,0.996306,-0.001819,0.010793,0.011008,0.000215,0.004734,0.003798,-0.000937,0.656677,0.659912,0.003235,0.558594,0.549805,-0.008789,0.332291,0.328888,-0.003403,0.436523,0.446289,0.009766,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_7029803,7,Why does a floor covered with tile feel colder than a floor covered with carpet?,0,5,0,91.583363,100.000000,0.656897,0.622004,-0.034892,0.762216,0.661035,-0.101181,0.999028,0.998657,-0.000372,0.998680,0.996551,-0.002129,0.004387,0.004229,-0.000158,0.001364,0.000943,-0.000421,0.618469,0.590454,-0.028015,0.591797,0.471680,-0.120117,0.377167,0.405670,0.028503,0.406738,0.528320,0.121582,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_7127943,1,"As early as the 1600s, scientists noticed that the continents appeared to fit together like pieces of a puzzle. The idea that the continents were once together and had drifted apart was not widely accepted. In the 1940s, technology used on submarines led to evidence of continental movement. This technology allowed the scientists to do which of these?",0,5,0,94.617631,100.000000,0.661952,0.659432,-0.002520,0.818553,0.838159,0.019606,0.998089,0.998306,0.000217,0.997715,0.998078,0.000363,0.046194,0.043793,-0.002401,0.009689,0.006786,-0.002903,0.691467,0.682983,-0.008484,0.644531,0.605469,-0.039062,0.262405,0.273285,0.010880,0.346191,0.388184,0.041992,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,MCAS_2005_5_25,9,"When the temperature of a sample of 25 water is -5°C, the water is",0,5,0,68.269887,70.000000,0.697992,0.657950,-0.040043,0.779210,0.690122,-0.089089,0.981025,0.983422,0.002397,0.975606,0.977012,0.001406,0.033956,0.026860,-0.007096,0.013000,0.003721,-0.009279,0.746338,0.696960,-0.049377,0.628906,0.343262,-0.285645,0.219818,0.276321,0.056503,0.357910,0.652344,0.294434,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,TIMSS_2007_8_pg60,9,Which of the following animals have been on Earth for the longest period of time?,0,5,0,99.122650,100.000000,0.661511,0.664767,0.003257,0.787493,0.788328,0.000835,0.992982,0.991304,-0.001678,0.988443,0.980961,-0.007482,0.023788,0.026908,0.003119,0.013336,0.019989,0.006653,0.758423,0.742981,-0.015442,0.677734,0.629883,-0.047852,0.217194,0.230362,0.013168,0.310059,0.351562,0.041504,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_7094290,5,"It was once thought that living organisms could come from non-living matter. For example, people believed that flies would develop from rotting meat. This idea was later disproved primarily because of",0,5,0,92.641561,100.000000,0.705504,0.697865,-0.007639,0.817016,0.820221,0.003205,0.995667,0.994981,-0.000685,0.994515,0.993335,-0.001180,0.037278,0.033836,-0.003442,0.015106,0.013657,-0.001450,0.766235,0.762817,-0.003418,0.706055,0.668945,-0.037109,0.196426,0.203445,0.007019,0.278809,0.317383,0.038574,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,AIMS_2009_8_14,3,Bromine (Br) is a liquid at room temperature. Oxygen (O) is a gas at room temperature. Room temperature is 25° C. Which of the following statements is true?,0,5,1,79.992921,100.000000,0.688633,0.683086,-0.005547,0.781230,0.756613,-0.024617,0.992022,0.971419,-0.020602,0.985831,0.950520,-0.035311,0.024274,0.031792,0.007518,0.007965,0.009361,0.001396,0.766296,0.751587,-0.014709,0.704102,0.686523,-0.017578,0.209824,0.216660,0.006836,0.288330,0.304199,0.015869,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_SC_401357,9,Which process in the water cycle returns water to the atmosphere?,0,5,0,95.271352,100.000000,0.644602,0.641814,-0.002788,0.782805,0.774432,-0.008373,0.998049,0.996042,-0.002007,0.997779,0.993198,-0.004581,0.014527,0.019026,0.004499,0.007927,0.010674,0.002747,0.773560,0.743164,-0.030396,0.685547,0.613281,-0.072266,0.211761,0.237625,0.025864,0.306396,0.375977,0.069580,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_7137165,9,Which characteristic would most affect the acceleration of an object?,0,5,0,98.169411,100.000000,0.677812,0.671986,-0.005826,0.786063,0.796874,0.010811,0.998869,0.997924,-0.000945,0.998608,0.996642,-0.001966,0.011473,0.012817,0.001344,0.005970,0.007355,0.001385,0.748108,0.728455,-0.019653,0.652344,0.556641,-0.095703,0.240646,0.258789,0.018143,0.342773,0.436523,0.093750,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_7068513,7,Which geologic process most likely caused the formation of the Mount St. Helens Volcano?,0,5,0,99.053187,100.000000,0.661882,0.653654,-0.008228,0.730611,0.738648,0.008037,0.998383,0.998232,-0.000151,0.996962,0.997731,0.000769,0.013219,0.012649,-0.000570,0.006275,0.005680,-0.000595,0.709351,0.707520,-0.001831,0.642578,0.620117,-0.022461,0.277588,0.280045,0.002457,0.352539,0.374512,0.021973,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,TIMSS_1995_8_J1,5,Which BEST describes the surface of the Earth over billions of years?,0,5,0,98.672403,95.000000,0.644191,0.631472,-0.012719,0.765633,0.753066,-0.012566,0.996419,0.997731,0.001311,0.994091,0.995647,0.001556,0.011446,0.010792,-0.000654,0.003935,0.002966,-0.000969,0.709656,0.677246,-0.032410,0.697266,0.530762,-0.166504,0.279037,0.312286,0.033249,0.299316,0.465820,0.166504,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,AKDE&ED_2008_8_53,7,Which statement explains why most salmon leave salt water and return to fresh water?,0,5,1,99.830987,100.000000,0.626152,0.592238,-0.033915,0.802339,0.698499,-0.103840,0.997327,0.996395,-0.000932,0.996390,0.989457,-0.006933,0.043325,0.042650,-0.000675,0.006161,0.004967,-0.001194,0.745972,0.733032,-0.012939,0.677734,0.625000,-0.052734,0.210480,0.224426,0.013947,0.315918,0.369629,0.053711,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_7221655,5,"Electric cars are expensive to own, and recharging stations are not readily available. Unlike cars that run on fossil fuels, electric cars produce no carbon monoxide when being driven. Which of the following best explains why people choose to use this technology?",0,5,0,96.672319,100.000000,0.746718,0.704831,-0.041888,0.813560,0.708706,-0.104854,0.997789,0.995674,-0.002115,0.997794,0.989706,-0.008088,0.013361,0.012615,-0.000747,0.007172,0.005646,-0.001526,0.618896,0.633606,0.014709,0.586914,0.551758,-0.035156,0.367737,0.353668,-0.014069,0.405762,0.442383,0.036621,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_7093153,7,Which question about tulips could best be answered by scientific research?,0,5,0,98.278158,95.000000,0.698237,0.685639,-0.012599,0.766049,0.739399,-0.026650,0.996878,0.992695,-0.004182,0.995644,0.985090,-0.010554,0.012342,0.013091,0.000749,0.005604,0.007210,0.001606,0.659302,0.653870,-0.005432,0.615234,0.625977,0.010742,0.328125,0.332977,0.004852,0.378418,0.367676,-0.010742,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_7234308,2,A scientist maps a long region in which earthquakes originate and determines this region is a transform plate boundary. Which evidence would cause the scientist to reevaluate this determination?,0,5,1,98.838958,100.000000,0.633383,0.637310,0.003927,0.676415,0.659523,-0.016892,0.997513,0.978119,-0.019394,0.995805,0.957030,-0.038775,0.017488,0.020387,0.002899,0.006668,0.006008,-0.000660,0.772522,0.769775,-0.002747,0.731445,0.729492,-0.001953,0.210144,0.209595,-0.000549,0.262939,0.264160,0.001221,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_7027405,11,A student wishes to measure the rate of evaporation of a volatile liquid at room temperature. Which piece of equipment would be best to use in this investigation?,0,5,0,99.739057,100.000000,0.655502,0.665679,0.010177,0.777861,0.825153,0.047291,0.998376,0.997450,-0.000926,0.998020,0.997150,-0.000870,0.007101,0.007992,0.000892,0.003647,0.005257,0.001610,0.770447,0.763000,-0.007446,0.687500,0.654297,-0.033203,0.222336,0.229111,0.006775,0.308594,0.341309,0.032715,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_414504,5,Students have a rock sample that may contain the mineral hematite. They know that hematite has a red or rusty streak. How can the students determine the color of the streak in the rock sample?,0,5,0,99.861959,100.000000,0.687808,0.685170,-0.002639,0.772419,0.787953,0.015534,0.998631,0.997722,-0.000910,0.998057,0.996565,-0.001492,0.016761,0.015857,-0.000904,0.006512,0.007957,0.001446,0.749817,0.737854,-0.011963,0.671875,0.594727,-0.077148,0.233246,0.246536,0.013290,0.321777,0.397949,0.076172,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_SC_416529,7,Why do most of the leaves of forest trees grow at the top of the tree?,0,5,0,95.928216,95.000000,0.668961,0.663199,-0.005761,0.762176,0.786311,0.024134,0.996657,0.993625,-0.003033,0.993915,0.985999,-0.007917,0.027455,0.028831,0.001376,0.011932,0.012482,0.000549,0.749084,0.737549,-0.011536,0.642578,0.609375,-0.033203,0.223160,0.233841,0.010681,0.344238,0.378418,0.034180,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_7263375,5,"When you have too little water in your body, your kidneys excrete antidiuretic hormone (ADH). What happens in response to ADH?",0,5,0,98.792610,100.000000,0.670014,0.665888,-0.004126,0.780152,0.775435,-0.004718,0.998897,0.998879,-0.000018,0.998524,0.998096,-0.000428,0.010686,0.009528,-0.001158,0.004173,0.003555,-0.000618,0.724792,0.722351,-0.002441,0.627930,0.599609,-0.028320,0.264526,0.268005,0.003479,0.367676,0.396973,0.029297,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,MCAS_2003_8_31,3,"On a hot day, Jenny walked home from the grocery store with a bag of chocolate chips. When she arrived home the chocolate chips had melted in the bag. Why did the chocolate chips melt?",0,5,0,99.068606,95.000000,0.672411,0.670695,-0.001715,0.774536,0.793044,0.018508,0.997766,0.997886,0.000120,0.996971,0.997115,0.000144,0.015136,0.013208,-0.001928,0.007439,0.005829,-0.001610,0.746460,0.733887,-0.012573,0.648438,0.576172,-0.072266,0.238388,0.252808,0.014420,0.343262,0.417480,0.074219,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_415086,6,"An airplane flies in a straight line between two cities that are separated by 840 kilometers. If it takes 4 hours for the airplane to make the trip, what is its average speed?",0,5,0,98.010859,100.000000,0.662862,0.646395,-0.016466,0.745725,0.673944,-0.071781,0.994318,0.995479,0.001161,0.992316,0.993593,0.001277,0.040458,0.041031,0.000573,0.009083,0.010803,0.001720,0.693481,0.708984,0.015503,0.627930,0.631836,0.003906,0.266068,0.250168,-0.015900,0.363770,0.357910,-0.005859,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_7174213,5,The speed of a sound wave varies as it travels through different substances. Which factor will most affect the speed of a sound wave?,0,5,0,98.976392,100.000000,0.669714,0.680821,0.011106,0.770048,0.801114,0.031066,0.998134,0.998083,-0.000051,0.997912,0.997955,0.000043,0.016155,0.016645,0.000490,0.006466,0.006832,0.000366,0.715576,0.714111,-0.001465,0.673828,0.666016,-0.007812,0.268112,0.269348,0.001236,0.318604,0.327148,0.008545,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_SC_412374,9,Beavers build their homes in ponds and streams. Which characteristic is least critical to building homes in an aquatic environment?,0,5,1,98.400856,100.000000,0.648493,0.663231,0.014738,0.748218,0.803257,0.055039,0.992575,0.991146,-0.001429,0.984827,0.988096,0.003269,0.014034,0.022290,0.008255,0.008118,0.017044,0.008926,0.777954,0.754395,-0.023560,0.710938,0.646484,-0.064453,0.207947,0.223755,0.015808,0.280762,0.336914,0.056152,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,AIMS_2008_8_6,7,Which environmental risk is not associated with the disposal of used motor oil from cars?,0,5,0,91.031493,100.000000,0.624586,0.607930,-0.016656,0.782434,0.712835,-0.069599,0.997115,0.993997,-0.003119,0.995276,0.983224,-0.012053,0.010357,0.010286,-0.000071,0.004217,0.003155,-0.001062,0.767822,0.749268,-0.018555,0.670898,0.619141,-0.051758,0.221695,0.240845,0.019150,0.325195,0.379395,0.054199,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_SC_400062,7,A plateau is most likely formed by,0,5,0,99.054399,100.000000,0.706976,0.705733,-0.001243,0.816965,0.807141,-0.009824,0.995450,0.994738,-0.000712,0.994434,0.993705,-0.000729,0.012998,0.015960,0.002962,0.008659,0.011429,0.002769,0.638916,0.643188,0.004272,0.680664,0.691406,0.010742,0.348267,0.340759,-0.007507,0.311523,0.296631,-0.014893,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,ACTAAP_2014_5_8,5,"Which best describes how the sun might compare to a different-sized star, if they were right next to each other?",0,5,0,98.559508,100.000000,0.684976,0.680009,-0.004966,0.753948,0.762792,0.008844,0.998839,0.998267,-0.000573,0.998651,0.998132,-0.000519,0.010536,0.011650,0.001114,0.004742,0.004269,-0.000473,0.709961,0.702454,-0.007507,0.682617,0.681641,-0.000977,0.279526,0.285767,0.006241,0.313477,0.313965,0.000488,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_7216248,9,Which structures are common to both plant and animal cells?,0,5,0,95.458932,95.000000,0.672425,0.658406,-0.014019,0.781817,0.706064,-0.075753,0.997821,0.996886,-0.000935,0.997484,0.994568,-0.002916,0.012742,0.012878,0.000136,0.004787,0.005114,0.000326,0.697998,0.677856,-0.020142,0.662109,0.594727,-0.067383,0.288879,0.309357,0.020477,0.332031,0.400391,0.068359,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,MCAS_2004_9_15-v1,3,Which of the following is the primary difference between hydraulic and pneumatic systems?,0,5,0,97.847029,100.000000,0.670434,0.666758,-0.003676,0.802173,0.816733,0.014561,0.996533,0.993431,-0.003102,0.996269,0.988169,-0.008100,0.014778,0.014293,-0.000485,0.007969,0.007915,-0.000053,0.709412,0.693787,-0.015625,0.674805,0.598633,-0.076172,0.275681,0.292145,0.016464,0.317871,0.394531,0.076660,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_7215828,7,"Which substance, when mixed with water, will produce the best conductor of electricity?",0,5,0,95.938894,100.000000,0.704113,0.727333,0.023220,0.780449,0.851463,0.071013,0.997328,0.996537,-0.000791,0.996470,0.995899,-0.000570,0.026094,0.029797,0.003702,0.013168,0.020325,0.007156,0.597961,0.579315,-0.018646,0.570312,0.537109,-0.033203,0.375763,0.391022,0.015259,0.416016,0.441895,0.025879,,
